Time,Anomaly,Anomaly_Score,Point_Anomaly,Contextual_Anomaly,Collective_Anomaly,Context_Info
0.6720000000000002,False,-0.36299285,False,False,False,
0.6730000000000002,False,-0.3672031,False,False,False,
0.6740000000000002,False,-0.35822415,False,False,False,
0.6750000000000002,False,-0.3448054,False,False,False,
0.6760000000000002,False,-0.32609552,False,False,False,
0.6770000000000002,False,-0.32056507,False,False,False,
0.6780000000000002,False,-0.32236594,False,False,False,
0.6790000000000002,False,-0.3639589,False,False,False,
0.6800000000000002,False,-0.39273822,False,False,False,
0.6810000000000002,False,-0.3730575,False,False,False,
0.6820000000000002,False,-0.33681515,False,False,False,
0.6830000000000002,False,-0.30010265,False,False,False,
0.6840000000000002,False,-0.2697254,False,False,False,
0.6850000000000002,False,-0.2695524,False,False,False,
0.6860000000000002,False,-0.2853208,False,False,False,
0.6870000000000002,False,-0.32401678,False,False,False,
0.6880000000000002,False,-0.37741542,False,False,False,
0.6890000000000002,False,-0.390473,False,False,False,
0.6900000000000002,False,-0.3574274,False,False,False,
0.6910000000000002,False,-0.3197881,False,False,False,
0.6920000000000002,False,-0.31967244,False,False,False,
0.6930000000000002,False,-0.35008025,False,False,False,
0.6940000000000002,False,-0.3489811,False,False,False,
0.6950000000000002,False,-0.35878822,False,False,False,
0.6960000000000002,False,-0.38290522,False,False,False,
0.6970000000000002,False,-0.37319738,False,False,False,
0.6980000000000002,False,-0.33291447,False,False,False,
0.6990000000000002,False,-0.2850827,False,False,False,
0.7000000000000002,False,-0.2438522,False,False,False,
0.7010000000000002,False,-0.27246597,False,False,False,
0.7020000000000002,False,-0.31083992,False,False,False,
0.7030000000000002,False,-0.3370642,False,False,False,
0.7040000000000002,False,-0.36521313,False,False,False,
0.7050000000000002,False,-0.38251925,False,False,False,
0.7060000000000002,False,-0.3605266,False,False,False,
0.7070000000000002,False,-0.323334,False,False,False,
0.7080000000000002,False,-0.30739272,False,False,False,
0.7090000000000002,False,-0.33821017,False,False,False,
0.7100000000000002,False,-0.3546813,False,False,False,
0.7110000000000002,False,-0.36746773,False,False,False,
0.7120000000000002,False,-0.38349378,False,False,False,
0.7130000000000002,False,-0.3723591,False,False,False,
0.7140000000000002,False,-0.3380303,False,False,False,
0.7150000000000002,False,-0.30913046,False,False,False,
0.7160000000000002,False,-0.28036228,False,False,False,
0.7170000000000002,False,-0.29534477,False,False,False,
0.7180000000000002,False,-0.3320441,False,False,False,
0.7190000000000002,False,-0.35784402,False,False,False,
0.7200000000000002,False,-0.3787209,False,False,False,
0.7210000000000002,False,-0.38116708,False,False,False,
0.7220000000000002,False,-0.3590538,False,False,False,
0.7230000000000002,False,-0.32923833,False,False,False,
0.7240000000000002,False,-0.32230052,False,False,False,
0.7250000000000002,False,-0.33631703,False,False,False,
0.7260000000000002,False,-0.34825876,False,False,False,
0.7270000000000002,False,-0.36941227,False,False,False,
0.7280000000000002,False,-0.3897668,False,False,False,
0.7290000000000002,False,-0.3878722,False,False,False,
0.7300000000000002,False,-0.36235195,False,False,False,
0.7310000000000002,False,-0.33296952,False,False,False,
0.7320000000000002,False,-0.32576573,False,False,False,
0.7330000000000002,False,-0.34225464,False,False,False,
0.7340000000000002,False,-0.3564949,False,False,False,
0.7350000000000002,False,-0.37245697,False,False,False,
0.7360000000000002,False,-0.38747975,False,False,False,
0.7370000000000002,False,-0.3915241,False,False,False,
0.7380000000000002,False,-0.37091663,False,False,False,
0.7390000000000002,False,-0.34080425,False,False,False,
0.7400000000000002,False,-0.33839065,False,False,False,
0.7410000000000002,False,-0.3560465,False,False,False,
0.7420000000000002,False,-0.36072633,False,False,False,
0.7430000000000002,False,-0.37157655,False,False,False,
0.7440000000000002,False,-0.3853616,False,False,False,
0.7450000000000002,False,-0.38947415,False,False,False,
0.7460000000000002,False,-0.3672427,False,False,False,
0.7470000000000002,False,-0.3317188,False,False,False,
0.7480000000000002,False,-0.3243601,False,False,False,
0.7490000000000001,False,-0.35605595,False,False,False,
0.7500000000000001,False,-0.37754697,False,False,False,
0.7510000000000001,False,-0.38395038,False,False,False,
0.7520000000000001,False,-0.38775793,False,False,False,
0.7530000000000001,False,-0.3899168,False,False,False,
0.7540000000000001,False,-0.38259438,False,False,False,
0.7550000000000001,False,-0.36782533,False,False,False,
0.7560000000000001,False,-0.3618485,False,False,False,
0.7570000000000001,False,-0.36877757,False,False,False,
0.7580000000000001,False,-0.3809974,False,False,False,
0.7590000000000001,False,-0.38651878,False,False,False,
0.7600000000000001,False,-0.38551167,False,False,False,
0.7610000000000001,False,-0.3818731,False,False,False,
0.7620000000000001,False,-0.36638957,False,False,False,
0.7630000000000001,False,-0.3304104,False,False,False,
0.7640000000000001,False,-0.3233007,False,False,False,
0.7650000000000001,False,-0.35225964,False,False,False,
0.7660000000000001,False,-0.37913522,False,False,False,
0.7670000000000001,False,-0.3921593,False,False,False,
0.7680000000000001,False,-0.39105156,False,False,False,
0.7690000000000001,False,-0.38485244,False,False,False,
0.7700000000000001,False,-0.37873644,False,False,False,
0.7710000000000001,False,-0.37862062,False,False,False,
0.7720000000000001,False,-0.3779428,False,False,False,
0.7730000000000001,False,-0.37503785,False,False,False,
0.7740000000000001,False,-0.38171178,False,False,False,
0.7750000000000001,False,-0.39163202,False,False,False,
0.7760000000000001,False,-0.39123535,False,False,False,
0.7770000000000001,False,-0.38121653,False,False,False,
0.7780000000000001,False,-0.36052296,False,False,False,
0.7790000000000001,False,-0.3335979,False,False,False,
0.7800000000000001,False,-0.33312285,False,False,False,
0.7810000000000001,False,-0.35834888,False,False,False,
0.7820000000000001,False,-0.37762934,False,False,False,
0.7830000000000001,False,-0.38997108,False,False,False,
0.7840000000000001,False,-0.39097813,False,False,False,
0.7850000000000001,False,-0.38469028,False,False,False,
0.7860000000000001,False,-0.37556967,False,False,False,
0.7870000000000001,False,-0.37612975,False,False,False,
0.7880000000000001,False,-0.38063926,False,False,False,
0.7890000000000001,False,-0.3816145,False,False,False,
0.7900000000000001,False,-0.38470897,False,False,False,
0.7910000000000001,False,-0.3900468,False,False,False,
0.7920000000000001,False,-0.3910741,False,False,False,
0.7930000000000001,False,-0.38417995,False,False,False,
0.7940000000000002,False,-0.36492524,False,False,False,
0.7950000000000002,False,-0.34541866,False,False,False,
0.7960000000000002,False,-0.3488626,False,False,False,
0.7970000000000002,False,-0.36640054,False,False,False,
0.7980000000000002,False,-0.38267317,False,False,False,
0.7990000000000002,False,-0.3899719,False,False,False,
0.8000000000000002,False,-0.38843262,False,False,False,
0.8010000000000002,False,-0.38454193,False,False,False,
0.8020000000000002,False,-0.38019213,False,False,False,
0.8030000000000002,False,-0.3795461,False,False,False,
0.8040000000000002,False,-0.38042045,False,False,False,
0.8050000000000002,False,-0.38342336,False,False,False,
0.8060000000000002,False,-0.3891408,False,False,False,
0.8070000000000002,False,-0.39247036,False,False,False,
0.8080000000000002,False,-0.3880072,False,False,False,
0.8090000000000002,False,-0.3772729,False,False,False,
0.8100000000000002,False,-0.36545408,False,False,False,
0.8110000000000002,False,-0.35966247,False,False,False,
0.8120000000000002,True,6.1821194,True,False,False,
0.8130000000000002,False,1.5869966,False,False,False,
0.8140000000000002,False,1.3955613,False,False,False,
0.8150000000000002,False,0.7143529,False,False,False,
0.8160000000000002,False,0.2626328,False,False,False,
0.8170000000000002,False,0.6871427,False,False,False,
0.8180000000000002,False,0.69613767,False,False,False,
0.8190000000000002,False,0.82232517,False,False,False,
0.8200000000000002,False,0.22663109,False,False,False,
0.8210000000000002,False,0.0028999394,False,False,False,
0.8220000000000002,False,0.048195202,False,False,False,
0.8230000000000002,False,-0.10258121,False,False,False,
0.8240000000000002,False,-0.2754008,False,False,False,
0.8250000000000002,False,-0.31381688,False,False,False,
0.8260000000000002,False,-0.29222202,False,False,False,
0.8270000000000002,False,-0.3062056,False,False,False,
0.8280000000000002,False,-0.31403384,False,False,False,
0.8290000000000002,False,-0.29882354,False,False,False,
0.8300000000000002,False,-0.25960478,False,False,False,
0.8310000000000002,False,-0.13975386,False,False,False,
0.8320000000000002,False,-0.32966402,False,False,False,
0.8330000000000002,False,-0.3733527,False,False,False,
0.8340000000000002,False,-0.3840621,False,False,False,
0.8350000000000002,False,-0.36154792,False,False,False,
0.8360000000000002,False,-0.32066593,False,False,False,
0.8370000000000002,False,-0.34374484,False,False,False,
0.8380000000000002,False,-0.34488094,False,False,False,
0.8390000000000002,False,-0.3691791,False,False,False,
0.8400000000000002,False,-0.36430153,False,False,False,
0.8410000000000002,False,-0.34150687,False,False,False,
0.8420000000000002,False,-0.3579189,False,False,False,
0.8430000000000002,False,-0.35324144,False,False,False,
0.8440000000000002,False,-0.37525502,False,False,False,
0.8450000000000002,False,-0.38941616,False,False,False,
0.8460000000000002,False,-0.37636825,False,False,False,
0.8470000000000002,False,-0.37822568,False,False,False,
0.8480000000000002,False,-0.3681596,False,False,False,
0.8490000000000002,False,-0.37678978,False,False,False,
0.8500000000000002,False,-0.38921025,False,False,False,
0.8510000000000002,False,-0.38540062,False,False,False,
0.8520000000000002,False,-0.39081627,False,False,False,
0.8530000000000002,False,-0.38725495,False,False,False,
0.8540000000000002,False,-0.38376912,False,False,False,
0.8550000000000002,False,-0.38616326,False,False,False,
0.8560000000000002,False,-0.38553149,False,False,False,
0.8570000000000002,False,-0.3885566,False,False,False,
0.8580000000000002,False,-0.3889529,False,False,False,
0.8590000000000001,False,-0.38671234,False,False,False,
0.8600000000000001,False,-0.38863182,False,False,False,
0.8610000000000001,False,-0.38987312,False,False,False,
0.8620000000000001,False,-0.39199504,False,False,False,
0.8630000000000001,False,-0.38986334,False,False,False,
0.8640000000000001,False,-0.3878883,False,False,False,
0.8650000000000001,False,-0.3880853,False,False,False,
0.8660000000000001,False,-0.3893106,False,False,False,
0.8670000000000001,False,-0.39240956,False,False,False,
0.8680000000000001,False,-0.39266258,False,False,False,
0.8690000000000001,False,-0.3920604,False,False,False,
0.8700000000000001,False,-0.39118272,False,False,False,
0.8710000000000001,False,-0.3896907,False,False,False,
0.8720000000000001,False,-0.39120808,False,False,False,
0.8730000000000001,False,-0.3922006,False,False,False,
0.8740000000000001,False,-0.39267072,False,False,False,
0.8750000000000001,False,-0.39277142,False,False,False,
0.8760000000000001,False,-0.3918041,False,False,False,
0.8770000000000001,False,-0.39222202,False,False,False,
0.8780000000000001,False,-0.39233327,False,False,False,
0.8790000000000001,False,-0.3917343,False,False,False,
0.8800000000000001,False,-0.39208016,False,False,False,
0.8810000000000001,False,-0.39194608,False,False,False,
0.8820000000000001,False,-0.39230567,False,False,False,
0.8830000000000001,False,-0.392795,False,False,False,
0.8840000000000001,False,-0.3927883,False,False,False,
0.8850000000000001,False,-0.3928169,False,False,False,
0.8860000000000001,False,-0.39207405,False,False,False,
0.8870000000000001,False,-0.39200243,False,False,False,
0.8880000000000001,False,-0.39222112,False,False,False,
0.8890000000000001,False,-0.39259902,False,False,False,
0.8900000000000001,False,-0.39306766,False,False,False,
0.8910000000000001,False,-0.3929239,False,False,False,
0.8920000000000001,False,-0.39274272,False,False,False,
0.8930000000000001,False,-0.39246076,False,False,False,
0.8940000000000001,False,-0.39232478,False,False,False,
0.8950000000000001,False,-0.39245218,False,False,False,
0.8960000000000001,False,-0.39232972,False,False,False,
0.8970000000000001,False,-0.39248613,False,False,False,
0.8980000000000001,False,-0.39252552,False,False,False,
0.8990000000000001,False,-0.3924959,False,False,False,
0.9000000000000001,False,-0.3926288,False,False,False,
0.901,False,-0.39235714,False,False,False,
0.902,False,-0.3920937,False,False,False,
0.903,False,-0.39192307,False,False,False,
0.904,False,-0.39220995,False,False,False,
0.905,False,0.0055863075,False,False,False,
0.906,True,2.731381,True,False,False,
0.907,True,2.8031828,True,False,False,
0.908,False,1.1286753,False,False,False,
0.909,False,1.2457355,False,False,False,
0.91,True,4.4014535,True,False,False,
0.911,False,1.0428195,False,False,False,
0.912,False,0.9347705,False,False,False,
0.913,False,1.1269432,False,False,False,
0.914,False,1.6452973,False,False,False,
0.915,True,3.8201718,True,False,False,
0.916,True,4.165059,True,False,False,
0.917,False,1.2602851,False,False,False,
0.918,False,1.6231463,False,False,False,
0.9190000000000002,False,0.7408277,False,False,False,
0.9200000000000002,False,0.4893982,False,False,False,
0.9210000000000002,False,0.90164703,False,False,False,
0.9220000000000002,True,3.4689457,True,False,False,
0.9230000000000002,True,7.933929,True,False,False,
0.9240000000000002,True,9.683672,True,False,False,
0.9250000000000002,False,1.3430046,False,False,False,
0.9260000000000002,False,0.6275389,False,False,False,
0.9270000000000002,False,1.8401662,False,False,False,
0.9280000000000002,False,1.7539552,False,False,False,
0.9290000000000002,False,1.3596064,False,False,False,
0.9300000000000002,False,0.8843248,False,False,False,
0.9310000000000002,False,2.197011,False,False,False,
0.9320000000000002,True,3.6478868,True,False,False,
0.9330000000000002,False,1.8706125,False,False,False,
0.9340000000000002,False,1.541519,False,False,False,
0.9350000000000002,False,1.3838559,False,False,False,
0.9360000000000002,False,0.63652503,False,False,False,
0.9370000000000002,False,0.14798187,False,False,False,
0.9380000000000002,False,0.75349385,False,False,False,
0.9390000000000002,False,1.8138982,False,False,False,
0.9400000000000002,True,4.3052344,True,False,False,
0.9410000000000002,False,1.4637685,False,False,False,
0.9420000000000002,False,0.008406956,False,False,False,
0.9430000000000002,False,0.6254373,False,False,False,
0.9440000000000002,False,1.0370032,False,False,False,
0.9450000000000002,False,0.89929384,False,False,False,
0.9460000000000002,False,0.11428661,False,False,False,
0.9470000000000002,False,0.6442379,False,False,False,
0.9480000000000002,False,1.1917015,False,False,False,
0.9490000000000002,False,0.87038445,False,False,False,
0.9500000000000002,False,0.15502411,False,False,False,
0.9510000000000002,False,0.61174697,False,False,False,
0.9520000000000002,False,0.42128327,False,False,False,
0.9530000000000002,False,0.21318032,False,False,False,
0.9540000000000002,False,-0.21253075,False,False,False,
0.9550000000000002,False,0.035467338,False,False,False,
0.9560000000000002,False,1.1099405,False,False,False,
0.9570000000000002,False,0.9491485,False,False,False,
0.9580000000000002,False,-0.19978595,False,False,False,
0.9590000000000002,False,-0.21526046,False,False,False,
0.9600000000000002,False,0.24566706,False,False,False,
0.9610000000000002,False,0.2567733,False,False,False,
0.9620000000000002,False,-0.07329477,False,False,False,
0.9630000000000002,False,-0.14070271,False,False,False,
0.9640000000000002,False,0.12449609,False,False,False,
0.9650000000000002,False,0.2887024,False,False,False,
0.9660000000000002,False,-0.0043351282,False,False,False,
0.9670000000000002,False,-0.11851019,False,False,False,
0.9680000000000002,False,-0.032398988,False,False,False,
0.969,False,0.027437035,False,False,False,
0.97,False,-0.15507199,False,False,False,
0.971,False,-0.2965832,False,False,False,
0.972,False,0.07742173,False,False,False,
0.973,False,0.5051238,False,False,False,
0.974,False,0.29600343,False,False,False,
0.975,False,-0.0370141,False,False,False,
0.976,False,-0.21741818,False,False,False,
0.977,False,-0.251677,False,False,False,
0.978,False,-0.096049175,False,False,False,
0.979,False,-0.26400197,False,False,False,
0.98,False,-0.25073847,False,False,False,
0.981,False,-0.054908384,False,False,False,
0.982,False,-0.05201109,False,False,False,
0.983,False,-0.09338252,False,False,False,
0.984,False,-0.21405572,False,False,False,
0.985,False,-0.2839699,False,False,False,
0.986,False,-0.2796039,False,False,False,
0.987,False,-0.21438536,False,False,False,
0.988,False,-0.102597065,False,False,False,
0.989,False,0.1456079,False,False,False,
0.99,False,0.33911055,False,False,False,
0.991,False,0.2307002,False,False,False,
0.992,False,-0.1072863,False,False,False,
0.993,False,-0.37167278,False,False,False,
0.994,False,-0.2525672,False,False,False,
0.995,False,-0.19021112,False,False,False,
0.996,False,-0.19798802,False,False,False,
0.997,False,-0.15470375,False,False,False,
0.998,False,-0.118500754,False,False,False,
0.999,False,-0.15514705,False,False,False,
1.0,False,-0.17125206,False,False,False,
1.001,False,-0.31031886,False,False,False,
1.0019999999999998,False,-0.35481593,False,False,False,
1.0029999999999997,False,-0.26164806,False,False,False,
1.0039999999999996,False,-0.12035362,False,False,False,
1.0049999999999994,False,0.13836765,False,False,False,
1.0059999999999991,False,0.14597397,False,False,False,
1.0069999999999992,False,0.13045716,False,False,False,
1.0079999999999991,False,-0.0894659,False,False,False,
1.008999999999999,False,-0.2987515,False,False,False,
1.009999999999999,False,-0.30937228,False,False,False,
1.0109999999999988,False,-0.23455046,False,False,False,
1.011999999999999,False,-0.1790206,False,False,False,
1.0129999999999986,False,-0.122681,False,False,False,
1.0139999999999985,False,-0.09884585,False,False,False,
1.0149999999999983,False,-0.1843315,False,False,False,
1.0159999999999982,False,-0.26186252,False,False,False,
1.016999999999998,False,-0.30595997,False,False,False,
1.017999999999998,False,-0.29519722,False,False,False,
1.018999999999998,False,-0.26729333,False,False,False,
1.0199999999999978,False,-0.13494949,False,False,False,
1.0209999999999977,False,0.027372941,False,False,False,
1.0219999999999976,False,0.10179706,False,False,False,
1.0229999999999977,False,-0.00026188648,False,False,False,
1.0239999999999974,False,-0.17540473,False,False,False,
1.0249999999999972,False,-0.29035887,False,False,False,
1.0259999999999971,False,-0.3182994,False,False,False,
1.026999999999997,False,-0.2226944,False,False,False,
1.027999999999997,False,-0.18186684,False,False,False,
1.0289999999999968,False,-0.15806815,False,False,False,
1.0299999999999967,False,-0.083884746,False,False,False,
1.0309999999999966,False,-0.16399287,False,False,False,
1.0319999999999965,False,-0.2835604,False,False,False,
1.0329999999999964,False,-0.36103085,False,False,False,
1.0339999999999965,False,-0.33537024,False,False,False,
1.034999999999996,False,-0.24593848,False,False,False,
1.035999999999996,False,-0.12141297,False,False,False,
1.036999999999996,False,-0.15327594,False,False,False,
1.0379999999999958,False,-0.1467669,False,False,False,
1.0389999999999957,False,-0.10622909,False,False,False,
1.0399999999999956,False,-0.22858164,False,False,False,
1.0409999999999957,False,-0.355887,False,False,False,
1.0419999999999954,False,-0.35551575,False,False,False,
1.0429999999999953,False,-0.27733946,False,False,False,
1.0439999999999952,False,-0.19299409,False,False,False,
1.044999999999995,False,-0.15969463,False,False,False,
1.045999999999995,False,-0.191436,False,False,False,
1.0469999999999948,False,-0.24386217,False,False,False,
1.0479999999999947,False,-0.29250538,False,False,False,
1.0489999999999946,False,-0.36035284,False,False,False,
1.0499999999999945,False,-0.38539067,False,False,False,
1.0509999999999944,False,-0.31331223,False,False,False,
1.0519999999999945,False,-0.22909155,False,False,False,
1.0529999999999942,False,-0.24823137,False,False,False,
1.053999999999994,False,-0.29446012,False,False,False,
1.054999999999994,False,-0.27338642,False,False,False,
1.0559999999999938,False,-0.27175,False,False,False,
1.0569999999999935,False,-0.35556105,False,False,False,
1.0579999999999936,False,-0.38326043,False,False,False,
1.0589999999999935,False,-0.33820844,False,False,False,
1.0599999999999934,False,-0.28365263,False,False,False,
1.0609999999999933,False,-0.2525015,False,False,False,
1.0619999999999932,False,-0.3020985,False,False,False,
1.062999999999993,False,-0.35705313,False,False,False,
1.063999999999993,False,-0.34924704,False,False,False,
1.0649999999999928,False,-0.34619933,False,False,False,
1.0659999999999927,False,-0.36381724,False,False,False,
1.0669999999999926,False,-0.33948785,False,False,False,
1.0679999999999925,False,-0.27368563,False,False,False,
1.0689999999999924,False,-0.26123103,False,False,False,
1.0699999999999923,False,-0.286923,False,False,False,
1.0709999999999922,False,-0.3422742,False,False,False,
1.071999999999992,False,-0.36297584,False,False,False,
1.072999999999992,False,-0.36720446,False,False,False,
1.073999999999992,False,-0.35825166,False,False,False,
1.0749999999999915,False,-0.34483218,False,False,False,
1.0759999999999916,False,-0.32610732,False,False,False,
1.0769999999999915,False,-0.32058683,False,False,False,
1.0779999999999914,False,-0.32239267,False,False,False,
1.0789999999999913,False,-0.36399186,False,False,False,
1.0799999999999912,False,-0.39274576,False,False,False,
1.080999999999991,False,-0.37303224,False,False,False,
1.081999999999991,False,-0.33677486,False,False,False,
1.0829999999999909,False,-0.30004862,False,False,False,
1.0839999999999907,False,-0.26960817,False,False,False,
1.0849999999999906,False,-0.26948532,False,False,False,
1.0859999999999903,False,-0.2852781,False,False,False,
1.0869999999999904,False,-0.32396567,False,False,False,
1.0879999999999903,False,-0.37739837,False,False,False,
1.0889999999999902,False,-0.3904827,False,False,False,
1.08999999999999,False,-0.35746238,False,False,False,
1.09099999999999,False,-0.319848,False,False,False,
1.09199999999999,False,-0.3197041,False,False,False,
1.0929999999999898,False,-0.35012358,False,False,False,
1.0939999999999896,False,-0.3490385,False,False,False,
1.0949999999999895,False,-0.3587985,False,False,False,
1.0959999999999894,False,-0.38290524,False,False,False,
1.096999999999989,False,-0.37314713,False,False,False,
1.0979999999999892,False,-0.33287165,False,False,False,
1.098999999999989,False,-0.2850444,False,False,False,
1.099999999999989,False,-0.24375574,False,False,False,
1.1009999999999889,False,-0.27240425,False,False,False,
1.1019999999999888,False,-0.31078824,False,False,False,
1.1029999999999889,False,-0.33701757,False,False,False,
1.1039999999999883,False,-0.36518744,False,False,False,
1.1049999999999884,False,-0.38253412,False,False,False,
1.1059999999999883,False,-0.36057243,False,False,False,
1.1069999999999882,False,-0.3233898,False,False,False,
1.107999999999988,False,-0.3074438,False,False,False,
1.108999999999988,False,-0.33826697,False,False,False,
1.109999999999988,False,-0.35475016,False,False,False,
1.1109999999999878,False,-0.36750257,False,False,False,
1.1119999999999877,False,-0.38349375,False,False,False,
1.1129999999999876,False,-0.37236646,False,False,False,
1.1139999999999874,False,-0.33805355,False,False,False,
1.1149999999999871,False,-0.30912516,False,False,False,
1.1159999999999872,False,-0.28033632,False,False,False,
1.1169999999999871,False,-0.29532155,False,False,False,
1.117999999999987,False,-0.3320173,False,False,False,
1.118999999999987,False,-0.35782567,False,False,False,
1.1199999999999868,False,-0.3787104,False,False,False,
1.120999999999987,False,-0.38116705,False,False,False,
1.1219999999999866,False,-0.35906515,False,False,False,
1.1229999999999865,False,-0.32925832,False,False,False,
1.1239999999999863,False,-0.32232565,False,False,False,
1.1249999999999862,False,-0.33635613,False,False,False,
1.125999999999986,False,-0.3483106,False,False,False,
1.126999999999986,False,-0.36944476,False,False,False,
1.127999999999986,False,-0.38978007,False,False,False,
1.1289999999999858,False,-0.3878605,False,False,False,
1.1299999999999857,False,-0.36231497,False,False,False,
1.1309999999999856,False,-0.33294654,False,False,False,
1.1319999999999857,False,-0.3257763,False,False,False,
1.1329999999999854,False,-0.34224904,False,False,False,
1.1339999999999852,False,-0.35646915,False,False,False,
1.1349999999999851,False,-0.37243557,False,False,False,
1.135999999999985,False,-0.3874697,False,False,False,
1.136999999999985,False,-0.39152652,False,False,False,
1.1379999999999848,False,-0.37093815,False,False,False,
1.1389999999999847,False,-0.3408461,False,False,False,
1.1399999999999846,False,-0.33844063,False,False,False,
1.1409999999999845,False,-0.3561109,False,False,False,
1.1419999999999844,False,-0.36077896,False,False,False,
1.1429999999999845,False,-0.37160075,False,False,False,
1.143999999999984,False,-0.38536727,False,False,False,
1.144999999999984,False,-0.38946638,False,False,False,
1.145999999999984,False,-0.3672164,False,False,False,
1.1469999999999838,False,-0.33166116,False,False,False,
1.1479999999999837,False,-0.32434013,False,False,False,
1.1489999999999836,False,-0.3560444,False,False,False,
1.1499999999999837,False,-0.37751973,False,False,False,
1.1509999999999834,False,-0.3839319,False,False,False,
1.1519999999999833,False,-0.3877509,False,False,False,
1.1529999999999831,False,-0.3899226,False,False,False,
1.153999999999983,False,-0.3826132,False,False,False,
1.154999999999983,False,-0.367842,False,False,False,
1.1559999999999828,False,-0.36187226,False,False,False,
1.1569999999999827,False,-0.3688088,False,False,False,
1.1579999999999826,False,-0.38100737,False,False,False,
1.1589999999999825,False,-0.3865157,False,False,False,
1.1599999999999824,False,-0.38551402,False,False,False,
1.1609999999999825,False,-0.38186532,False,False,False,
1.1619999999999822,False,-0.36633807,False,False,False,
1.162999999999982,False,-0.33033183,False,False,False,
1.163999999999982,False,-0.3232583,False,False,False,
1.164999999999982,False,-0.35223323,False,False,False,
1.165999999999982,False,-0.37912357,False,False,False,
1.1669999999999818,False,-0.3921547,False,False,False,
1.1679999999999815,False,-0.39105365,False,False,False,
1.1689999999999816,False,-0.38486284,False,False,False,
1.1699999999999815,False,-0.37875003,False,False,False,
1.1709999999999814,False,-0.37863317,False,False,False,
1.1719999999999813,False,-0.37795758,False,False,False,
1.1729999999999812,False,-0.3750622,False,False,False,
1.1739999999999813,False,-0.3817292,False,False,False,
1.1749999999999812,False,-0.39163584,False,False,False,
1.175999999999981,False,-0.3912356,False,False,False,
1.176999999999981,False,-0.38120112,False,False,False,
1.1779999999999808,False,-0.36048284,False,False,False,
1.1789999999999807,False,-0.33356452,False,False,False,
1.1799999999999806,False,-0.33312252,False,False,False,
1.1809999999999805,False,-0.3583449,False,False,False,
1.1819999999999804,False,-0.37761548,False,False,False,
1.1829999999999803,False,-0.3899701,False,False,False,
1.1839999999999804,False,-0.39098385,False,False,False,
1.1849999999999803,False,-0.38470152,False,False,False,
1.1859999999999802,False,-0.37558964,False,False,False,
1.18699999999998,False,-0.37615004,False,False,False,
1.18799999999998,False,-0.38066882,False,False,False,
1.18899999999998,False,-0.3816479,False,False,False,
1.1899999999999795,False,-0.38472623,False,False,False,
1.1909999999999796,False,-0.3900524,False,False,False,
1.1919999999999795,False,-0.3910689,False,False,False,
1.1929999999999796,False,-0.38415167,False,False,False,
1.1939999999999795,False,-0.36487553,False,False,False,
1.1949999999999794,False,-0.3453854,False,False,False,
1.1959999999999793,False,-0.3488391,False,False,False,
1.1969999999999792,False,-0.36637354,False,False,False,
1.197999999999979,False,-0.38265875,False,False,False,
1.198999999999979,False,-0.38996875,False,False,False,
1.1999999999999789,False,-0.38844097,False,False,False,
0.0,False,-0.38372603,False,False,False,
0.0009999999999999,False,-0.3855684,False,False,False,
0.0019999999999999,False,-0.38291296,False,False,False,
0.0029999999999999,False,-0.3834024,False,False,False,
0.004,False,-0.38389608,False,False,False,
0.005,False,-0.38372603,False,False,False,
0.006,False,-0.38372603,False,False,False,
0.007,False,-0.38372603,False,False,False,
0.008,False,-0.38372603,False,False,False,
0.009,False,-0.38372603,False,False,False,
0.01,False,-0.38372603,False,False,False,
0.011,False,-0.38372603,False,False,False,
0.012,True,4.14422,True,False,False,
0.013,False,1.3684869,False,False,False,
0.014,False,1.0385833,False,False,False,
0.015,False,1.006973,False,False,False,
0.016,False,0.7066166,False,False,False,
0.017,False,0.49216574,False,False,False,
0.018,False,0.03010731,False,False,False,
0.019,False,0.42316517,False,False,False,
0.02,False,0.1725843,False,False,False,
0.021,False,-0.31361768,False,False,False,
0.022,False,-0.24457069,False,False,False,
0.023,False,-0.233208,False,False,False,
0.024,False,-0.21523347,False,False,False,
0.025,False,-0.248282,False,False,False,
0.026,False,-0.32580045,False,False,False,
0.027,False,-0.34935617,False,False,False,
0.028,False,-0.28546733,False,False,False,
0.029,False,-0.31997797,False,False,False,
0.03,False,-0.35945728,False,False,False,
0.031,False,-0.37477955,False,False,False,
0.032,False,-0.37403503,False,False,False,
0.033,False,-0.34354737,False,False,False,
0.034,False,-0.3787734,False,False,False,
0.035,False,-0.3728013,False,False,False,
0.036,False,-0.35611987,False,False,False,
0.037,False,-0.36449146,False,False,False,
0.038,False,-0.35046977,False,False,False,
0.039,False,-0.38055176,False,False,False,
0.04,False,-0.37050733,False,False,False,
0.041,False,-0.37022266,False,False,False,
0.042,False,-0.3813637,False,False,False,
0.043,False,-0.36617443,False,False,False,
0.044,False,-0.3741238,False,False,False,
0.045,False,-0.36960137,False,False,False,
0.046,False,-0.37330934,False,False,False,
0.047,False,-0.38177615,False,False,False,
0.048,False,-0.37665722,False,False,False,
0.049,False,-0.38453883,False,False,False,
0.05,False,-0.38462177,False,False,False,
0.0510000000000001,False,-0.38383391,False,False,False,
0.052,False,-0.382847,False,False,False,
0.053,False,-0.37833607,False,False,False,
0.0540000000000001,False,-0.384253,False,False,False,
